status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,num_qubits,num_clbits,num_ancillas,num_parameters,has_calibrations,has_layout,payload_size,num_gates,execution_type,experiment_type,counts,success_rate,ibm_job_id,ibm_backend,iteration
completed,13,7,28,"{""h"": 10, ""cx"": 7, ""s"": 3, ""sdg"": 3, ""z"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""00"": 2339, ""10"": 346, ""01"": 248, ""11"": 1163}",0.571044921875,d09sn6cnhqag008pef20,ibm_sherbrooke,2
completed,13,7,28,"{""cx"": 7, ""h"": 6, ""z"": 4, ""sdg"": 2, ""s"": 2, ""x"": 2, ""y"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""11"": 735, ""01"": 322, ""00"": 2410, ""10"": 629}",0.58837890625,d09sndx6rr3g0087691g,ibm_sherbrooke,3
completed,13,7,28,"{""cx"": 7, ""h"": 6, ""y"": 4, ""sdg"": 3, ""s"": 3, ""z"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""00"": 819, ""11"": 1026, ""10"": 1576, ""01"": 675}",0.199951171875,d09snkenhqag008pef80,ibm_sherbrooke,4
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""sdg"": 4, ""s"": 4, ""x"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""00"": 1921, ""11"": 1035, ""01"": 466, ""10"": 674}",0.468994140625,d09sntqrxz8g008a436g,ibm_sherbrooke,5
completed,13,7,28,"{""z"": 8, ""cx"": 7, ""h"": 6, ""y"": 2, ""measure"": 2, ""sdg"": 1, ""cz"": 1, ""s"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""01"": 506, ""11"": 816, ""00"": 970, ""10"": 1804}",0.23681640625,d09sp28rxz8g008a4390,ibm_sherbrooke,6
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""sdg"": 3, ""s"": 3, ""y"": 2, ""z"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""00"": 2356, ""01"": 333, ""10"": 645, ""11"": 762}",0.5751953125,d09sp91nhqag008pefe0,ibm_sherbrooke,7
completed,13,7,28,"{""cx"": 7, ""h"": 6, ""x"": 4, ""y"": 2, ""s"": 2, ""sdg"": 2, ""z"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""01"": 932, ""11"": 2069, ""00"": 491, ""10"": 604}",0.119873046875,d09sphad8drg008ymteg,ibm_sherbrooke,8
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""x"": 4, ""y"": 4, ""measure"": 2, ""s"": 1, ""cz"": 1, ""sdg"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""11"": 2113, ""10"": 627, ""01"": 883, ""00"": 473}",0.115478515625,d09sqc5d8drg008ymtpg,ibm_sherbrooke,9
completed,13,7,28,"{""h"": 10, ""cx"": 7, ""y"": 6, ""measure"": 2, ""sdg"": 1, ""cz"": 1, ""s"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""11"": 512, ""10"": 1748, ""00"": 1050, ""01"": 786}",0.25634765625,d09sqmyrxz8g008a43kg,ibm_sherbrooke,10
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""z"": 4, ""x"": 2, ""sdg"": 2, ""s"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""01"": 554, ""10"": 1817, ""00"": 936, ""11"": 789}",0.228515625,d09sqw76rr3g00876a00,ibm_sherbrooke,11
completed,13,7,28,"{""cx"": 7, ""h"": 6, ""x"": 4, ""sdg"": 2, ""z"": 2, ""y"": 2, ""s"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""00"": 403, ""11"": 2034, ""01"": 940, ""10"": 719}",0.098388671875,d09sr30qnmvg00870cdg,ibm_sherbrooke,12
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""y"": 2, ""sdg"": 2, ""x"": 2, ""z"": 2, ""s"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""11"": 786, ""00"": 1032, ""10"": 1549, ""01"": 729}",0.251953125,d09sra1d8drg008ymv40,ibm_sherbrooke,13
completed,13,7,28,"{""cx"": 7, ""h"": 6, ""y"": 6, ""x"": 4, ""measure"": 2, ""sdg"": 1, ""cz"": 1, ""s"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""10"": 744, ""11"": 1986, ""01"": 903, ""00"": 463}",0.113037109375,d09srgjrxz8g008a43xg,ibm_sherbrooke,14
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""z"": 4, ""s"": 2, ""sdg"": 2, ""y"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""11"": 855, ""10"": 809, ""00"": 2004, ""01"": 428}",0.4892578125,d09srr3kzhn0008v80cg,ibm_sherbrooke,15
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""y"": 4, ""s"": 3, ""sdg"": 3, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""10"": 2172, ""00"": 1495, ""11"": 212, ""01"": 217}",0.364990234375,d09stb9qnmvg00870dt0,ibm_sherbrooke,16
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""y"": 4, ""sdg"": 2, ""s"": 2, ""z"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""01"": 763, ""11"": 1118, ""00"": 830, ""10"": 1385}",0.20263671875,d09swwvqnmvg00870f2g,ibm_sherbrooke,17
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""s"": 3, ""sdg"": 3, ""y"": 2, ""z"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""00"": 885, ""11"": 1066, ""01"": 568, ""10"": 1577}",0.216064453125,d09syhjrxz8g008a46d0,ibm_sherbrooke,18
completed,13,7,28,"{""h"": 8, ""y"": 8, ""cx"": 7, ""x"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""00"": 1040, ""10"": 1672, ""11"": 922, ""01"": 462}",0.25390625,d09t0njd8drg008ymybg,ibm_sherbrooke,19
completed,13,7,28,"{""h"": 8, ""cx"": 7, ""s"": 4, ""sdg"": 4, ""y"": 2, ""measure"": 2, ""cz"": 1}",5,2,0,0,False,False,2,6,ibm,fixed_payload_experiments,"{""10"": 1250, ""00"": 576, ""01"": 1701, ""11"": 569}",0.140625,d09t2m26rr3g00876ds0,ibm_sherbrooke,20
completed,15,9,39,"{""h"": 10, ""cx"": 9, ""s"": 6, ""sdg"": 6, ""measure"": 3, ""z"": 2, ""x"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""000"": 297, ""101"": 779, ""111"": 558, ""001"": 748, ""011"": 569, ""110"": 432, ""010"": 399, ""100"": 314}",0.072509765625,d09t2zkqnmvg00870gh0,ibm_sherbrooke,1
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""y"": 4, ""s"": 3, ""sdg"": 3, ""measure"": 3, ""z"": 2, ""x"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""000"": 444, ""011"": 512, ""111"": 469, ""001"": 444, ""100"": 540, ""101"": 501, ""010"": 538, ""110"": 648}",0.1083984375,d09t6e9d8drg008yn070,ibm_sherbrooke,1
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""s"": 6, ""sdg"": 6, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""010"": 993, ""011"": 166, ""110"": 766, ""000"": 657, ""100"": 1052, ""111"": 163, ""101"": 185, ""001"": 114}",0.160400390625,d09t6tbqnmvg00870j4g,ibm_sherbrooke,2
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""s"": 4, ""sdg"": 4, ""y"": 4, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""011"": 526, ""100"": 516, ""101"": 491, ""001"": 542, ""010"": 477, ""111"": 497, ""000"": 522, ""110"": 525}",0.12744140625,d09t71md8drg008yn0gg,ibm_sherbrooke,3
completed,15,9,39,"{""h"": 14, ""cx"": 9, ""z"": 4, ""s"": 3, ""sdg"": 3, ""measure"": 3, ""x"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""110"": 530, ""010"": 453, ""111"": 543, ""001"": 509, ""000"": 523, ""100"": 479, ""011"": 498, ""101"": 561}",0.127685546875,d09t78dnhqag008penk0,ibm_sherbrooke,4
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""sdg"": 5, ""s"": 5, ""z"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""110"": 383, ""011"": 689, ""010"": 521, ""100"": 387, ""111"": 533, ""001"": 612, ""000"": 558, ""101"": 413}",0.13623046875,d09t7ex6rr3g00876feg,ibm_sherbrooke,5
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""s"": 4, ""sdg"": 4, ""x"": 4, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""110"": 300, ""100"": 904, ""001"": 825, ""101"": 753, ""000"": 548, ""010"": 231, ""111"": 310, ""011"": 225}",0.1337890625,d09t7pykzhn0008v85gg,ibm_sherbrooke,6
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""z"": 6, ""x"": 4, ""y"": 4, ""measure"": 3, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""001"": 548, ""010"": 841, ""100"": 308, ""011"": 501, ""111"": 437, ""110"": 431, ""000"": 682, ""101"": 348}",0.16650390625,d09t7y7qnmvg00870jy0,ibm_sherbrooke,7
completed,15,9,39,"{""h"": 18, ""cx"": 9, ""y"": 4, ""measure"": 3, ""s"": 2, ""sdg"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""111"": 466, ""000"": 635, ""011"": 577, ""100"": 419, ""101"": 374, ""001"": 540, ""010"": 670, ""110"": 415}",0.155029296875,d09t840rxz8g008a49r0,ibm_sherbrooke,8
completed,15,9,39,"{""x"": 12, ""h"": 10, ""cx"": 9, ""measure"": 3, ""z"": 2, ""sdg"": 1, ""cz"": 1, ""s"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""101"": 398, ""001"": 523, ""100"": 457, ""111"": 423, ""010"": 704, ""000"": 555, ""011"": 530, ""110"": 506}",0.135498046875,d09t8a9nhqag008pep70,ibm_sherbrooke,9
completed,15,9,39,"{""cx"": 9, ""h"": 8, ""y"": 6, ""sdg"": 5, ""s"": 5, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""111"": 276, ""010"": 362, ""001"": 438, ""110"": 540, ""100"": 1205, ""101"": 197, ""011"": 471, ""000"": 607}",0.148193359375,d09t8gjd8drg008yn1bg,ibm_sherbrooke,10
completed,15,9,39,"{""cx"": 9, ""h"": 8, ""x"": 4, ""y"": 4, ""s"": 4, ""sdg"": 4, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""011"": 773, ""000"": 374, ""100"": 405, ""110"": 313, ""111"": 504, ""001"": 849, ""101"": 569, ""010"": 309}",0.09130859375,d09t8pjnhqag008pepcg,ibm_sherbrooke,11
completed,15,9,39,"{""cx"": 9, ""h"": 8, ""y"": 6, ""z"": 4, ""sdg"": 3, ""s"": 3, ""measure"": 3, ""x"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""000"": 539, ""011"": 463, ""101"": 436, ""111"": 482, ""010"": 479, ""100"": 628, ""110"": 593, ""001"": 476}",0.131591796875,d09t8y36rr3g00876gb0,ibm_sherbrooke,12
completed,15,9,39,"{""h"": 14, ""cx"": 9, ""x"": 4, ""sdg"": 3, ""s"": 3, ""measure"": 3, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""100"": 1347, ""011"": 295, ""000"": 719, ""101"": 243, ""010"": 477, ""111"": 433, ""110"": 364, ""001"": 218}",0.175537109375,d09t95wnhqag008pepkg,ibm_sherbrooke,13
completed,15,9,39,"{""h"": 10, ""cx"": 9, ""y"": 6, ""z"": 6, ""measure"": 3, ""x"": 2, ""s"": 1, ""cz"": 1, ""sdg"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""101"": 390, ""000"": 744, ""010"": 901, ""001"": 429, ""111"": 314, ""011"": 407, ""100"": 429, ""110"": 482}",0.181640625,d09t9ed6rr3g00876gp0,ibm_sherbrooke,14
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""s"": 5, ""sdg"": 5, ""measure"": 3, ""x"": 2, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""001"": 481, ""100"": 549, ""110"": 626, ""000"": 481, ""111"": 559, ""101"": 408, ""010"": 567, ""011"": 425}",0.117431640625,d09t9p6kzhn0008v86f0,ibm_sherbrooke,15
completed,15,9,39,"{""h"": 10, ""cx"": 9, ""z"": 4, ""x"": 4, ""sdg"": 3, ""s"": 3, ""measure"": 3, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""101"": 522, ""000"": 440, ""110"": 526, ""100"": 527, ""011"": 537, ""111"": 540, ""001"": 508, ""010"": 496}",0.107421875,d09t9x7nhqag008pepx0,ibm_sherbrooke,16
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""z"": 6, ""x"": 4, ""measure"": 3, ""s"": 2, ""sdg"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""000"": 576, ""100"": 476, ""011"": 478, ""001"": 522, ""110"": 592, ""101"": 424, ""111"": 482, ""010"": 546}",0.140625,d09ta4rkzhn0008v86rg,ibm_sherbrooke,17
completed,15,9,39,"{""h"": 12, ""cx"": 9, ""s"": 4, ""z"": 4, ""sdg"": 4, ""measure"": 3, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""001"": 563, ""111"": 443, ""011"": 449, ""101"": 474, ""100"": 436, ""110"": 461, ""010"": 707, ""000"": 563}",0.137451171875,d09tac1kzhn0008v86wg,ibm_sherbrooke,18
completed,15,9,39,"{""h"": 10, ""cx"": 9, ""x"": 6, ""y"": 4, ""measure"": 3, ""sdg"": 2, ""s"": 2, ""z"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""110"": 588, ""100"": 513, ""111"": 500, ""000"": 548, ""011"": 486, ""101"": 429, ""010"": 470, ""001"": 562}",0.1337890625,d09tamarxz8g008a4bc0,ibm_sherbrooke,19
completed,15,9,39,"{""h"": 10, ""cx"": 9, ""z"": 6, ""s"": 3, ""sdg"": 3, ""measure"": 3, ""x"": 2, ""y"": 2, ""cz"": 1}",6,3,0,0,False,False,3,9,ibm,fixed_payload_experiments,"{""100"": 451, ""001"": 494, ""101"": 483, ""000"": 591, ""110"": 445, ""011"": 555, ""111"": 498, ""010"": 579}",0.144287109375,d09tazk6rr3g00876hwg,ibm_sherbrooke,20
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""y"": 6, ""x"": 4, ""z"": 4, ""measure"": 4, ""sdg"": 3, ""s"": 3, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0111"": 234, ""1110"": 290, ""1001"": 329, ""0110"": 288, ""0101"": 264, ""0100"": 238, ""1100"": 218, ""1111"": 243, ""1011"": 262, ""0001"": 406, ""1101"": 201, ""1000"": 142, ""0011"": 405, ""0000"": 191, ""0010"": 232, ""1010"": 153}",0.046630859375,d09tbnp6rr3g00876jcg,ibm_sherbrooke,1
completed,17,11,50,"{""h"": 12, ""cx"": 11, ""s"": 5, ""sdg"": 5, ""z"": 4, ""y"": 4, ""x"": 4, ""measure"": 4, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0110"": 291, ""1100"": 139, ""1101"": 185, ""1010"": 197, ""1000"": 209, ""1110"": 189, ""0100"": 247, ""1001"": 198, ""0111"": 273, ""0010"": 263, ""1111"": 189, ""0011"": 315, ""0000"": 478, ""0101"": 369, ""0001"": 360, ""1011"": 194}",0.11669921875,d09tbxf6rr3g00876jhg,ibm_sherbrooke,2
completed,17,11,50,"{""h"": 12, ""cx"": 11, ""s"": 7, ""sdg"": 7, ""z"": 4, ""measure"": 4, ""x"": 2, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0110"": 260, ""0100"": 233, ""1100"": 230, ""1011"": 385, ""1110"": 261, ""0011"": 209, ""0010"": 259, ""1101"": 234, ""1010"": 257, ""1001"": 393, ""1111"": 260, ""0111"": 200, ""0101"": 174, ""0000"": 277, ""0001"": 213, ""1000"": 251}",0.067626953125,d09tc60nhqag008perj0,ibm_sherbrooke,3
completed,17,11,50,"{""h"": 16, ""cx"": 11, ""z"": 6, ""x"": 4, ""y"": 4, ""measure"": 4, ""s"": 2, ""sdg"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1001"": 304, ""0101"": 190, ""1010"": 282, ""1000"": 341, ""0010"": 225, ""0100"": 254, ""0000"": 238, ""0001"": 250, ""0110"": 221, ""1100"": 283, ""0011"": 249, ""1111"": 257, ""1110"": 228, ""0111"": 230, ""1101"": 262, ""1011"": 282}",0.05810546875,d09tcc9d8drg008yn44g,ibm_sherbrooke,4
completed,17,11,50,"{""cx"": 11, ""h"": 10, ""z"": 8, ""x"": 6, ""sdg"": 4, ""s"": 4, ""measure"": 4, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0011"": 363, ""1010"": 149, ""0101"": 258, ""0110"": 514, ""1111"": 180, ""0000"": 327, ""1011"": 210, ""1000"": 159, ""0111"": 267, ""0100"": 391, ""0010"": 288, ""1100"": 151, ""0001"": 285, ""1001"": 159, ""1110"": 210, ""1101"": 185}",0.079833984375,d09tcpj6rr3g00876kag,ibm_sherbrooke,5
completed,17,11,50,"{""h"": 16, ""cx"": 11, ""sdg"": 4, ""s"": 4, ""x"": 4, ""z"": 4, ""measure"": 4, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1101"": 243, ""1011"": 209, ""1001"": 256, ""1100"": 207, ""0100"": 313, ""1110"": 187, ""1000"": 216, ""0101"": 284, ""1111"": 233, ""0011"": 235, ""0000"": 362, ""0111"": 234, ""1010"": 221, ""0110"": 288, ""0001"": 297, ""0010"": 311}",0.08837890625,d09tcxvkzhn0008v8950,ibm_sherbrooke,6
completed,17,11,50,"{""h"": 18, ""cx"": 11, ""sdg"": 4, ""s"": 4, ""y"": 4, ""measure"": 4, ""x"": 2, ""z"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0110"": 383, ""1111"": 177, ""1001"": 138, ""0011"": 346, ""1110"": 221, ""0100"": 269, ""0010"": 307, ""0111"": 388, ""1011"": 156, ""1100"": 160, ""1000"": 188, ""0001"": 388, ""1010"": 160, ""1101"": 145, ""0101"": 339, ""0000"": 331}",0.080810546875,d09td4cqnmvg00870pjg,ibm_sherbrooke,7
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""sdg"": 7, ""s"": 7, ""x"": 4, ""measure"": 4, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1111"": 218, ""0010"": 205, ""0000"": 392, ""0001"": 462, ""1110"": 220, ""1100"": 185, ""0101"": 311, ""1001"": 216, ""1010"": 259, ""0111"": 216, ""0100"": 377, ""0011"": 251, ""1011"": 208, ""0110"": 220, ""1101"": 163, ""1000"": 193}",0.095703125,d09tdadkzhn0008v89d0,ibm_sherbrooke,8
